ID;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;RATIO;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month
5939;46;0;0;0;0;0;0;0,5115;2000;2000;1500;2000;2000;2000;0
5940;32;1;-1;-1;-1;0;0;0,5234;42010;11047;9300;0;0;4032;0
5941;25;0;0;0;0;0;0;0,968;1935;2000;2000;2000;6000;0;0
5942;30;0;0;0;2;0;0;1,008;1500;3000;0;1001;2500;1200;0
5943;42;-1;-1;-1;-1;-1;-1;0,1297;319;8157;21228;326;1518;47374;0
5944;38;0;0;0;0;0;0;0,6856;5000;2436;3000;3000;2000;3000;0
5945;31;0;0;0;0;0;-1;0,1523;1380;1212;284;5000;162;380;0
5946;39;1;-1;-1;-1;-1;-2;0,2576;10193;70213;19008;399;0;0;0
5947;24;0;-1;0;0;0;-1;0,4256;1954;28000;1250;1496;29251;1000;1
5948;24;-2;-2;-2;-2;-2;-2;1,0148;5000;3069;2028;2110;2142;39245;0
5949;26;0;0;0;0;0;0;0,6464;3600;3111;3000;3100;3101;3306;0
5950;36;0;0;0;0;0;0;0,872;2500;2061;1413;1460;1751;1958;1
5951;41;0;0;0;0;0;0;0,9914;4825;4600;3000;2940;3000;3000;0
5952;47;-2;-2;-2;-2;-2;-2;0,0238;0;0;0;0;0;0;0
5953;41;-1;-1;-1;-1;-2;-1;0,0386;0;970;0;0;2184;1140;0
5954;27;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
5955;26;0;0;0;0;0;0;0,577;5500;4000;4000;5242;5000;4400;0
5956;22;0;0;0;0;0;0;0,6723;2200;2000;2200;1200;0;0;0
5957;38;-1;-1;-1;-1;-1;-1;0,1508;27486;7860;3047;8831;4734;11484;0
5958;25;0;0;0;0;0;0;0,9834;3600;3000;2700;2800;3000;2800;0
5959;55;-1;-1;-1;-1;-1;-1;0,0429;6326;1485;788;15015;666;0;0
5960;24;1;2;0;0;0;0;0,6813;0;1636;700;1500;1000;500;0
5961;52;0;0;0;0;0;0;0,975;12100;10000;7000;7000;7000;8000;0
5962;29;0;0;0;0;0;0;0,1481;1800;1500;1056;950;1000;1050;0
5963;54;-1;-1;-1;-1;-1;-1;0,0181;0;4208;2539;2590;5440;5646;0
5964;32;1;2;0;0;2;2;0,0993;0;2000;2500;0;2000;0;0
5965;26;0;0;0;0;0;0;0,7052;2600;4000;3000;3500;3500;2300;0
5966;32;0;0;0;0;0;0;0,895;1500;1239;612;607;2593;584;0
5967;26;0;0;0;0;0;0;0,6243;4000;3000;2000;2000;2200;1700;0
5968;27;0;0;-1;-1;-1;-1;0,3814;30229;22946;30684;54589;37208;55031;0
5969;45;-1;0;-1;-1;-1;-1;0,0374;1008;650;1597;3750;9429;1000;0
5970;34;0;0;0;0;0;0;0,2079;1402;1789;652;798;1081;173;0
5971;25;-1;0;0;0;0;0;0,8968;1372;1500;1000;2000;2000;0;1
5972;28;0;0;0;0;0;0;0,4014;1324;4122;139;1000;1000;1000;1
5973;26;0;0;0;0;0;0;1,0102;3515;2627;1697;2000;1700;3000;1
5974;31;1;2;0;0;0;0;0,8337;10236;7063;1005;1045;1004;1005;0
5975;29;-1;-1;0;0;0;0;0,1025;12170;8200;0;8160;0;0;0
5976;24;0;-1;-1;0;0;-2;0,7326;10755;36671;583;0;0;0;0
5977;26;-1;-1;-1;-1;-1;-2;0,0939;782;0;4699;0;0;0;0
5978;28;2;0;0;0;0;0;1,0107;3796;3041;2500;2600;2171;2600;0
5979;45;-1;-1;-1;-1;-2;-2;0,4161;24509;179;0;0;0;0;0
5980;24;1;2;2;2;2;2;0,2679;1500;0;1355;0;2353;0;1
5981;23;0;0;0;0;0;0;0,9241;3504;2942;979;191;193;14210;0
5982;42;0;0;0;0;0;0;0,0922;4085;1539;3013;3003;3003;5979;0
5983;36;0;0;2;0;0;-1;0,94;2329;0;1007;2200;1600;3883;1
5984;27;0;0;0;0;0;0;0,907;10000;4000;2000;3000;2500;0;0
5985;33;0;0;0;0;0;0;0,9349;3224;1680;3000;142;142;0;0
5986;44;2;2;2;2;2;2;0,3352;2000;1200;1400;0;2600;0;0
5987;33;-1;-1;-1;-2;-2;-2;0,0093;822;0;0;0;0;0;1
5988;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
5989;28;1;2;0;0;0;2;1,0187;5;10031;10021;7111;34;171574;0
5990;32;0;0;0;0;0;0;0,4724;2937;2226;2271;2108;3012;1933;0
5991;45;1;2;0;0;0;0;0,7518;0;7600;5700;6000;6000;12300;0
5992;47;-1;-1;-1;-1;-1;-1;0,0042;696;696;696;846;696;696;0
5993;25;1;2;0;0;0;0;0,42;0;5000;4000;3000;3500;13000;0
5994;47;-2;-2;-2;-2;-2;-2;0,0019;390;390;390;390;390;385;0
5995;44;-1;-1;-1;-1;-1;-1;0,1761;15927;5641;2194;18601;2557;3871;0
5996;30;0;-1;-1;-1;-1;-1;0,1627;6500;2515;0;8000;0;1000;0
5997;54;0;0;0;0;0;0;1,0115;2008;3537;5700;1102;1200;1100;0
5998;26;0;0;0;0;0;2;0,2021;3000;3000;10000;3700;2000;3000;0
5999;33;0;0;0;0;0;0;0,9077;7100;5354;4363;4816;4381;3330;0
6000;36;2;0;0;-2;-2;-2;0,4275;7000;0;0;0;0;0;0
6001;33;0;0;0;0;0;0;0,2707;2000;1284;264;109;390;0;0
6002;37;-1;-1;-1;-1;-1;-1;0,0127;1625;517;0;1450;2668;1480;0
6003;30;0;0;0;0;2;2;0,8566;3350;3300;5500;1600;3950;0;1
6004;36;-1;-1;-1;0;0;0;0,0694;1100;35157;3000;5000;5000;5000;0
6005;33;0;0;0;0;0;0;0,9803;3373;7248;2980;2000;1903;1851;0
6006;53;-1;-1;-1;-1;-1;-1;0,1221;9413;6161;18468;9665;28100;3480;0
6007;30;-1;-1;-1;-1;-1;-1;0,0069;416;416;0;832;416;416;1
6008;56;0;0;0;0;0;0;0,3537;2818;2700;2191;2300;2130;2280;0
6009;50;0;0;0;0;0;0;0,5316;16770;13989;33232;29695;32838;38770;0
6010;42;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6011;35;1;-2;-1;0;0;-2;0,0081;0;3581;73;0;0;0;0
6012;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6013;47;-2;-2;-2;-2;-2;-2;0,0206;0;3998;0;0;7429;490;1
6014;21;0;0;0;0;0;0;0,9755;1802;1802;1358;1100;1151;1568;0
6015;25;0;0;2;0;0;2;0,7135;3400;0;1300;4300;0;1500;1
6016;49;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6017;28;0;0;0;0;0;-1;0,3325;1700;1020;1000;0;1206;0;0
6018;49;0;0;0;0;0;-2;0,8174;2010;1508;1000;0;0;0;1
6019;57;1;2;0;0;0;0;1,0221;1200;1300;1000;1000;1000;1000;0
6020;43;2;0;0;0;-2;-2;0,2163;2000;2000;0;0;0;0;1
6021;25;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6022;39;-1;-1;-2;-2;-2;-2;0,0037;0;0;0;0;0;0;0
6023;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6024;71;0;0;0;2;0;0;1,0123;3166;6550;0;2033;1915;1708;0
6025;29;1;1;-2;-2;-1;0;0,0207;0;0;2000;4000;3000;5000;0
6026;31;1;2;2;2;0;0;0,8204;0;100006;0;6000;4000;8000;1
6027;33;-1;-1;-1;0;0;0;0,0638;897;26880;15083;12049;4077;5541;0
6028;36;0;0;0;0;0;0;0,9985;5000;4823;2000;2000;2000;2000;0
6029;36;0;0;-2;-2;-2;-2;0,6043;0;0;0;0;0;0;0
6030;42;-1;-1;-1;0;-1;-1;0,1662;2675;448;0;29926;5287;10843;1
6031;46;0;0;0;0;0;0;0,1984;1382;1699;1200;5000;1214;1500;0
6032;33;1;-2;-2;-1;2;2;0,001;0;0;350;0;200;0;0
6033;41;-1;-1;2;-1;-1;-1;0,1473;65215;326;5494;30328;11658;132;0
6034;35;-2;-2;-1;-1;-2;-2;0,2382;26436;26921;40098;10855;2;0;0
6035;36;-1;-1;-1;0;-1;-1;0,0256;4528;5122;0;1771;0;604;1
6036;45;-1;-1;-1;-1;-1;-1;0,1105;1703;0;30958;15631;17508;10049;1
6037;39;-1;-1;-1;-1;-2;-1;0,066;5000;5000;0;5000;5000;470;0
6038;29;-1;-1;-1;-1;-1;-1;0,044;12384;2664;867;3060;858;3193;0
6039;23;2;2;2;2;0;0;0,9337;12073;3400;0;3482;4037;2630;0
6040;49;0;0;0;0;0;0;0,4875;4000;3000;1000;1000;1000;1000;0
6041;23;2;2;7;7;7;6;0,12;0;0;0;0;0;0;1
6042;32;0;0;0;0;0;-2;0,0902;1321;9160;1000;250;0;0;0
6043;32;0;0;0;0;0;0;0,9811;3800;4000;2500;2500;3000;2600;0
6044;38;-1;-1;-1;-1;-1;-1;0,088;0;11440;3752;1824;390;390;0
6045;55;2;2;2;2;2;2;0,0099;0;0;0;0;0;0;1
6046;27;1;3;2;2;2;2;0,9199;5200;7000;0;13300;0;6200;1
6047;30;0;0;0;0;0;0;0,2172;10000;10005;10000;10000;10000;10000;0
6048;26;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6049;29;1;2;0;0;0;0;0,0527;0;1510;1010;1000;2000;2000;0
6050;52;1;2;2;0;0;0;1,0169;5891;0;6100;5792;4240;2900;0
6051;60;0;0;0;0;0;0;0,8803;1700;2617;5710;1000;3342;0;0
6052;58;-1;-1;-1;-1;-1;-1;0,1588;4777;3770;4151;3940;3697;843;1
6053;55;1;2;0;0;-1;-1;0,8861;0;1200;1000;2150;1689;0;0
6054;51;-1;-1;-1;-1;-1;-1;0,0147;2295;2764;74;3381;2308;2381;1
6055;36;1;-1;-1;-2;-1;-1;0,0197;799;0;0;4150;0;0;1
6056;49;2;2;4;4;4;4;0,003;0;0;0;0;0;0;1
6057;33;0;0;0;0;0;0;0,8455;6247;6375;4468;1000;1306;110000;0
6058;44;-1;-1;-1;-1;0;-1;0,007;815;815;1630;0;815;629;0
6059;48;0;0;0;0;0;0;0,7313;7800;7684;5600;5755;6000;6300;0
6060;36;0;0;0;0;0;0;1,0121;13068;14412;12947;13016;12823;12915;0
6061;36;-1;-1;2;-1;-1;-1;0,0135;1416;0;2304;0;0;0;0
6062;36;2;2;2;2;2;2;0,9979;7000;5200;5300;5200;5500;5200;0
6063;27;-1;-1;0;0;0;0;0,2379;17684;3000;5000;3000;5000;7000;0
6064;33;-2;-2;-2;-2;-2;-1;0,0427;0;0;0;0;14041;1613;0
6065;45;0;0;0;0;0;0;0,8333;2000;2000;2000;2000;0;0;0
6066;56;2;0;0;0;0;0;0,8799;1500;1500;1000;1500;1500;1500;0
6067;41;2;-1;-1;-1;-2;-1;0,0244;6859;486;0;0;244;0;0
6068;28;0;0;0;0;0;-2;0,9061;2000;1396;1050;0;0;0;0
6069;30;0;0;-2;-2;-2;-2;0,056;0;0;0;0;0;134745;0
6070;27;0;0;0;0;0;0;0,5347;6000;2000;1000;2000;100000;100000;0
6071;41;0;0;0;0;0;0;0,9517;3500;2000;1400;1600;400;1000;0
6072;41;0;0;0;0;0;0;0,7696;8000;7500;6500;6500;7000;7068;0
6073;30;-1;-1;2;-1;2;2;0,0657;832;0;3285;0;190;0;1
6074;48;0;-1;-1;-1;0;-1;0,8212;10021;5033;19619;4874;7050;12073;1
6075;42;-1;-1;-1;-1;-1;-1;0,2216;31533;20600;24288;25720;48759;23303;0
6076;38;0;0;0;0;0;0;0,9515;2000;1400;1300;700;1000;0;0
6077;68;2;2;0;0;0;0;1,0839;4400;4436;4370;4440;12600;4500;1
6078;26;0;0;0;-1;0;0;0,2232;1227;1150;1600;8000;5000;0;0
6079;25;3;3;2;2;2;2;0,9877;8100;5202;5300;5300;5300;5500;1
6080;28;0;0;0;0;0;0;0,1482;5000;10000;4500;6000;1300;3000;0
6081;36;-1;-1;-1;-1;-1;-1;0,2478;49362;5679;8855;49572;2684;13050;0
6082;47;0;0;0;0;0;0;1,0207;3200;3400;2900;2750;3152;2700;0
6083;41;1;2;2;2;2;0;0,3392;0;1700;1002;2;684;442;0
6084;64;2;2;0;0;0;0;0,9267;390;4000;2671;4000;2670;2923;1
6085;23;2;2;3;3;3;3;0,105;0;0;0;0;0;0;1
6086;37;0;0;2;2;2;2;0,9889;11000;6000;5700;0;5500;5000;1
6087;21;0;0;0;0;0;0;0,5814;2276;2328;1435;90;0;0;0
6088;36;0;0;0;0;0;0;0,4974;4841;4300;3300;3361;3500;3206;1
6089;24;0;0;2;2;2;2;0,3808;3600;1100;1630;4000;1200;0;1
6090;52;1;2;2;2;0;0;0,8648;0;12700;0;4000;11461;0;0
6091;26;-1;-1;-1;-1;0;-1;0,6512;7663;768;10488;2049;104205;3000;0
6092;58;-2;-2;-2;-2;-2;-2;0,4772;4828;0;0;77534;2991;4509;0
6093;34;-2;-2;-2;-2;-2;-2;0,1335;12003;5000;16864;18000;20025;51514;0
6094;24;-1;-1;-1;2;0;0;0,3785;0;679;0;5000;2000;0;0
6095;26;-1;-1;-1;0;-1;-1;0,0166;666;1332;0;666;416;416;1
6096;31;0;0;0;-1;-1;-2;0,2677;6000;0;6261;0;0;0;0
6097;40;1;-1;0;0;-1;0;0,7482;60295;3000;3020;25915;1500;2000;1
6098;38;0;0;0;0;0;0;0,9969;2200;2100;2000;2000;1700;1900;1
6099;35;0;0;0;0;0;0;0,9404;8000;6700;5000;5100;4700;4800;1
6100;30;0;0;0;0;0;0;1,0212;3300;1900;1100;3000;1011;5000;0
6101;31;-1;0;0;0;0;0;0,4209;20000;20000;10000;20000;10000;10000;0
6102;33;0;0;0;0;0;0;0,9892;12000;9100;4600;4200;4100;5000;0
6103;38;0;0;0;0;0;0;0,5161;2000;20000;700;665;727;505;0
6104;51;0;0;0;0;0;0;0,9882;2342;3057;700;700;682;700;0
6105;47;-1;-1;-1;-1;-1;-1;0,0081;1473;390;390;390;780;0;1
6106;47;0;0;0;0;0;0;1,0146;2000;2106;1600;1606;1581;2000;0
6107;62;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6108;36;-1;-1;-1;-1;-1;-1;0,015;501;1251;0;2106;652;0;1
6109;35;1;2;2;2;2;2;1,0044;7000;1500;9975;0;8000;0;1
6110;39;0;0;0;0;0;0;0,9658;7294;5443;6000;5500;5000;5000;0
6111;31;1;-2;-1;0;0;0;0,071;0;399;35129;0;0;1307;0
6112;36;2;2;0;0;2;2;0,9873;0;4400;9000;0;9000;4400;1
6113;28;-2;-2;-2;-1;2;-1;0,0343;0;0;1116;3;6745;5003;0
6114;23;0;0;0;0;0;0;0,9466;1193;1206;451;466;469;638;0
6115;51;0;0;0;0;-1;-1;0,6847;5000;8180;2200;18183;8975;3000;0
6116;35;-2;-2;-2;-2;-2;-2;0,0946;21817;1120;13434;22772;22820;8050;0
6117;37;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6118;26;1;1;-2;-2;-2;-2;0,9298;5000;0;0;0;0;0;0
6119;29;-1;-1;-1;-2;-1;0;0,0229;1175;0;0;7972;435;2947;0
6120;24;2;0;0;2;2;2;0,497;1700;2600;0;2000;0;2200;1
6121;27;2;0;0;0;0;0;1,0866;3000;3500;5450;5900;3100;2650;1
6122;29;2;2;2;0;0;2;0,5136;5300;0;3100;12500;0;2100;1
6123;39;1;2;2;2;2;2;0,5384;0;3700;0;2000;0;2000;1
6124;41;-2;-2;-2;-1;-1;-2;0,0094;780;0;944;0;0;0;0
6125;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6126;47;-2;-2;-2;-2;-2;-2;0,392;10523;4790;4736;55762;4209;22815;0
6127;29;-1;-1;-1;-1;0;-1;0,0028;109;1381;230;0;113;0;1
6128;60;2;2;2;0;0;0;0,9936;2600;5022;5000;6000;7000;6000;1
6129;36;-1;-1;-1;-1;-1;-1;0,037;0;0;11511;14916;15564;11339;0
6130;33;2;0;0;-2;-2;-2;1,0325;5000;0;0;0;0;0;1
6131;47;0;0;0;0;0;0;0,1592;2548;2602;2618;2709;2800;6098;0
6132;27;1;-2;-2;-2;-1;-1;0,4647;137308;164395;49;36491;15049;14158;0
6133;57;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6134;27;-2;-2;-2;-2;-2;-2;0,0506;9079;2804;3958;12157;3874;937;0
6135;30;-1;-1;-1;-1;-1;-1;0,1071;168;1206;300;460;861;7595;1
6136;39;0;0;0;0;0;0;0,2192;5000;1650;2000;2000;3000;2000;0
6137;30;0;0;0;0;0;0;0,096;1353;1224;739;742;751;703;0
6138;22;-1;-1;2;0;0;-1;0,0585;1800;0;0;0;2000;0;1
6139;36;0;0;0;0;0;2;1,0053;2075;1787;1729;2765;1000;2000;1
6140;33;0;0;0;0;0;0;0,9838;8879;4743;1640;0;0;0;0
6141;53;-2;-2;-2;-2;-2;-2;0,0056;2557;1273;1109;0;187;2014;0
6142;53;0;0;0;0;0;0;0,9065;30000;10087;6030;5001;10002;148;0
6143;56;0;0;0;0;0;0;0,1951;3248;5140;3510;3461;3646;3770;0
6144;35;0;0;0;0;0;0;0,8378;15107;13111;10000;10014;9598;10044;0
6145;23;0;0;-1;0;0;-2;0,1989;20039;1860;0;0;0;0;0
6146;46;0;0;2;2;2;2;1,0189;11000;3700;0;7500;0;3800;0
6147;38;1;2;2;2;2;2;0,3563;3000;0;8000;0;3000;0;0
6148;39;-1;-1;0;0;0;0;0,1399;15696;5000;5000;5000;5000;5000;0
6149;37;1;2;0;0;0;0;0,1136;0;1380;753;630;1000;500;0
6150;31;-2;-2;-2;-1;-1;-1;0,0053;0;196;533;1238;957;1187;0
6151;39;1;-2;-1;-1;-1;-1;0,048;1720;344467;6822;49;15000;12000;1
6152;48;0;0;0;0;0;-1;1,5997;3200;2581;1200;2070;31500;1200;0
6153;47;-2;-2;-2;-2;-2;-2;0,0089;0;0;0;0;0;0;0
6154;41;-1;-1;-1;-1;-1;-1;0,0869;40134;0;650;0;2232;3208;1
6155;34;1;2;2;2;2;2;0,8659;1396;0;1967;903;0;1100;1
6156;24;-1;-1;-1;-1;2;2;0,0107;165;165;323;0;0;5527;1
6157;42;0;0;0;0;0;0;1,0715;1386;1189;570;589;600;200;1
6158;44;-1;-1;-1;-1;-1;0;0,261;380;380;380;56663;2000;2000;0
6159;62;0;0;0;0;0;0;0,9989;4000;3000;1341;1359;1403;1352;0
6160;40;2;2;0;0;0;0;0,4231;0;4725;4752;5077;6366;8550;0
6161;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6162;28;-2;-1;-1;-1;-1;-1;0,1037;18309;1741;33188;20000;19000;19319;0
6163;49;0;0;0;0;0;-1;0,8056;1173;1157;411;608;690;780;0
6164;31;0;0;0;0;0;0;0,7822;14128;11208;6554;7248;7122;6144;1
6165;37;0;0;0;0;0;0;0,8319;13106;10111;10005;11000;9007;9000;0
6166;42;0;0;0;0;0;0;1,1921;16629;9519;9367;10001;9513;9973;0
6167;27;0;0;2;2;0;0;0,4408;3000;901;0;465;467;485;1
6168;33;1;-2;-2;-2;-1;0;0,169;9;0;0;83000;3000;4561;0
6169;32;0;0;0;0;0;0;0,692;3120;3300;10000;3200;3200;10000;0
6170;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6171;27;0;0;0;0;0;0;0,998;1500;2579;1437;1314;1616;800;0
6172;48;0;-1;-1;0;-1;-1;0,1198;1478;4419;0;1473;1473;1473;0
6173;27;1;-1;-1;-1;-1;-2;0,1116;1988;19878;25681;0;0;0;0
6174;48;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6175;32;2;2;0;0;2;2;1,0402;0;6000;8200;0;9956;4000;1
6176;25;2;2;2;3;2;0;0,6697;0;3041;0;3;5700;700;0
6177;28;2;2;2;0;0;0;0,8653;4000;9;1000;1013;1300;10000;1
6178;35;0;0;0;0;0;-1;1,1514;2460;1140;226;555;35190;1203;1
6179;37;-2;-2;-1;-1;-2;-1;0,0146;0;1133;3525;0;2116;7442;0
6180;29;0;0;0;0;0;0;0,9298;4000;3000;1700;2000;1591;2647;0
6181;29;-1;-1;-1;-1;-1;0;0,2256;3188;33850;4625;1035;0;0;1
6182;35;3;3;2;2;0;0;0,6108;0;2525;0;1206;1423;3400;1
6183;24;2;2;2;0;0;0;0,4446;5190;42;3000;3000;1400;2000;1
6184;27;-2;-2;-2;-2;-2;-2;0,0487;1764;4120;535;20990;2506;500;1
6185;31;0;-1;-1;0;0;0;0,9348;14127;140951;10000;10000;5219;50005;0
6186;48;0;0;-1;0;0;0;1,0708;1066;50045;992;1000;1000;1008;0
6187;33;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6188;28;0;0;0;0;0;0;0,1329;2000;1500;1500;1000;0;0;0
6189;25;0;0;0;0;0;0;0,6711;30074;1800;1000;700;1000;1000;0
6190;31;0;0;-1;0;-1;-1;0,1281;934;38500;29700;33769;21020;5418;0
6191;44;0;0;0;0;0;0;0,9115;3016;5003;3000;3000;5000;924;0
6192;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
6193;53;1;-1;-1;-1;-1;-1;0,0249;767;4090;9476;1993;1164;3514;0
6194;45;1;2;2;0;0;0;1,0108;3000;0;3000;5943;10000;2249;0
6195;28;0;0;-1;0;0;0;0,0631;7113;12163;3787;714;5369;10026;0
6196;41;0;0;0;0;0;0;0,8632;1942;1725;1000;400;0;0;0
6197;30;1;2;2;-1;0;-1;0,5865;1712;0;3041;0;1326;0;0
6198;27;0;0;0;0;0;0;1,0171;4791;2418;2118;2066;2150;3000;0
6199;49;0;0;2;2;0;0;0,557;3690;1000;0;589;756;1500;0
6200;55;0;0;0;0;0;0;1,0336;3960;7232;11000;15788;13668;4490;0
6201;37;0;0;0;0;0;0;1,035;1898;2632;1000;1176;830;0;0
6202;38;-1;-1;-1;-1;-1;-1;0,0401;1211;6818;1180;892;4207;6175;1
6203;39;-1;-1;-1;-1;-2;-1;0,21;0;28428;0;0;12000;33664;0
6204;29;0;0;0;0;0;0;0,0454;3000;1000;0;700;0;0;0
6205;56;-1;0;0;0;0;0;0,2581;1117;1098;231;234;238;175;1
6206;28;0;0;0;0;0;0;0,2268;4056;3993;3831;4111;3939;4001;0
6207;45;-1;-1;-1;-1;-1;-1;0,0293;570;0;1546;4981;4769;6452;0
6208;29;-1;0;0;0;0;0;0,0384;3000;3000;2000;1000;2000;1885;0
6209;46;2;0;0;0;0;0;0,7579;5800;5759;5938;6200;6009;6044;0
6210;30;0;0;0;0;0;0;0,9422;8000;8000;5000;5000;5000;5000;0
6211;34;2;2;2;2;2;2;0,9818;2000;1700;0;3760;1700;0;0
6212;52;0;0;0;0;0;0;0,9287;2300;2000;1000;1000;1000;1000;0
6213;26;0;0;0;0;0;0;0,9185;3572;2600;5600;2600;2600;2510;0
6214;25;0;0;0;0;0;0;0,0922;8820;1576;1000;3100;2000;1000;0
6215;35;0;0;0;0;0;0;0,2228;5000;70000;3500;4000;3500;5000;0
6216;41;1;2;2;2;2;-1;0,056;980;0;563;0;413;2513;0
6217;43;0;0;2;0;0;0;0,3978;3887;0;453;312;1500;500;0
6218;38;1;3;2;0;0;-1;0,0345;0;3;0;0;2360;0;0
6219;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6220;27;-1;-1;-1;-1;-1;-1;0,13;1950;2390;0;750;0;1280;0
6221;27;-1;-1;-1;-1;-1;2;0,022;836;390;150;1560;0;0;0
6222;23;2;0;0;0;0;0;0,2137;1600;1500;1000;1200;1250;1200;1
6223;32;0;0;0;0;0;0;0,7242;1709;2004;7497;671;2000;6100;0
6224;28;0;0;0;0;0;2;1,0043;4200;4000;3200;6700;0;4000;0
6225;34;0;0;2;0;0;2;0,8769;21440;0;5600;11950;6200;0;0
6226;29;0;0;0;0;0;0;0,9863;6740;6850;5664;5660;5480;5310;0
6227;28;-1;-1;-1;-1;0;-1;0,0489;1170;6512;14122;0;3927;200;0
6228;47;0;0;0;0;0;0;0,9934;1586;1365;1663;5106;1050;0;0
6229;60;2;0;0;0;0;0;0,7999;7001;6180;6000;5951;5285;192557;1
6230;29;-1;-1;-2;-1;-1;-1;0,0049;0;0;550;880;1287;925;1
6231;25;0;0;0;0;0;-2;0,9591;18808;1200;263;0;0;0;0
6232;28;0;0;0;0;0;0;0,119;2001;6620;6015;10001;4137;5000;0
6233;29;2;2;2;0;0;0;0,7306;1685;0;1655;1707;1718;1775;0
6234;30;0;0;0;0;0;0;0,7895;7000;4000;4000;4000;4000;4550;0
6235;31;0;0;0;0;0;0;0,8833;2036;1500;1201;1500;2000;2000;0
6236;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
6237;42;-1;-1;-1;-1;-2;-1;0,0115;0;3888;0;1140;505;0;0
6238;30;0;0;0;0;0;0;0,1654;1600;1846;1209;1248;1247;1212;1
6239;27;0;0;0;0;0;0;0,8257;2000;1100;600;300;300;1000;1
6240;44;0;0;0;0;0;0;0,2054;4000;5000;4000;4000;4091;6169;0
6241;37;2;0;0;0;-2;-2;0,499;5598;4000;0;0;0;0;1
6242;29;0;0;0;0;0;0;0,8425;7000;7000;7000;7500;9000;10000;0
6243;25;0;0;0;0;0;0;0,4201;4788;1532;1002;1006;2004;2309;0
6244;36;0;0;0;0;2;2;0,7014;3438;4000;12242;0;6894;0;0
6245;28;0;0;0;0;0;-1;1,0059;80019;5000;439;10603;1247;2187;0
6246;28;0;0;0;0;0;0;0,5316;6000;5200;5000;5000;5000;5000;0
6247;38;-1;-1;-1;-1;-1;-1;0,0221;4062;1914;4877;2100;3602;9452;0
6248;30;1;-1;-1;-1;-1;-1;0,007;795;588;1488;609;768;588;0
6249;29;0;-1;0;0;0;0;0,2645;16008;100000;5000;4000;4000;3000;0
6250;36;0;0;2;2;2;0;1,0012;3700;0;3000;0;2000;800;0
6251;27;0;0;0;0;0;0;1,7734;1142;1286;500;320;529;500;0
6252;43;-2;-2;-2;-2;-2;-2;0,0083;999;0;0;0;0;0;1
6253;43;-1;-1;-1;0;0;-1;0,0189;1270;4000;0;0;1436;1261;0
6254;37;-1;-1;-1;-1;-1;-1;0,0479;3832;898;425;0;2791;0;0
6255;27;0;0;0;0;2;0;0,2914;2000;2000;2000;0;620;1710;0
6256;39;2;2;2;2;0;0;0,4133;3500;2000;0;2100;2100;2200;1
6257;29;0;0;0;0;0;-1;0,4079;1775;1407;328;935;42000;1500;0
6258;45;-1;2;2;0;0;0;0,3834;1300;0;1000;2000;1000;0;0
6259;34;0;0;0;0;0;0;0,1227;2613;7021;10019;10051;10046;5016;0
6260;32;1;2;0;0;0;-2;1,0276;7;1200;1408;0;0;0;0
6261;26;0;0;0;0;0;0;0,9515;7576;3000;1800;1800;2000;2000;0
6262;28;0;0;0;0;0;0;0,9089;10000;9000;7000;7000;6625;7000;0
6263;38;0;0;0;0;0;0;0,4879;3600;2500;3000;2000;2000;2000;0
6264;29;-2;-2;-2;-2;-2;-2;0,0225;840;0;3458;499;5180;0;0
6265;53;2;-1;-1;-1;-1;-1;0,0031;827;827;827;755;0;1726;0
6266;38;0;0;0;0;0;0;0,9986;3900;3487;1629;4000;3000;813;0
6267;29;0;0;0;0;0;0;1,0157;11650;12500;11900;10503;10886;10040;0
6268;47;0;0;0;0;0;-1;0,8256;1610;1910;1133;821;155681;4785;0
6269;29;1;2;0;0;2;2;0,7923;0;3200;6800;3500;3500;0;1
6270;27;1;-2;-1;0;0;-1;0,037;140;12527;253;2305;238;238;0
6271;55;0;0;0;0;0;0;0,549;1775;1815;695;719;724;750;0
